label,url,filepath,width,height
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiBeA0J0xHC0y4GFwWT1wO7mAEzIH1JH_2d7Tbq8-FycZSNmNHehCT&s=0,image_dataset\mountains\mountains_27.jpeg,50,50
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVNOakzSkVOm7ZV-bLZpzNtSBNzcsGtMlhEeAAmBxa&s=0,image_dataset\mountains\mountains_28.jpeg,50,50
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbZe_Cj18Jq0gSv83mlyiZZq0BXAgajyn3wA&s,image_dataset\mountains\mountains_29.jpeg,275,183
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKFsu0H9AS8nXnQJgYS10vBGCExQODCaPA-Q&s,image_dataset\mountains\mountains_30.jpeg,275,183
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw4uLJm6uzRQFReDf7BcAOKG7SJGxl2oxL-A&s,image_dataset\mountains\mountains_31.jpeg,275,183
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnuNCZm6HBxWM41uFSyA56VgQ4BEDRFE8KEQ&s,image_dataset\mountains\mountains_32.jpeg,275,183
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_FePINXapvXZge7LJXsXzBV9qNYyqDZigTA&s,image_dataset\mountains\mountains_33.jpeg,252,200
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlCKfHOoq-VlrPGs9OqGOUystXfaQXT3Ttpg&s,image_dataset\mountains\mountains_34.jpeg,275,183
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXQqn6h5kEtYfxiT_INlWgNlnaRkS1bsjMpQ&s,image_dataset\mountains\mountains_35.jpeg,300,168
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhrXDuOr29vlS-KfPwBar5xTq1Siy2E37xSQ&s,image_dataset\mountains\mountains_36.jpeg,275,183
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS23D1K8NFxmuDVJYaO3dsMikd1_9AER_iEoA&s,image_dataset\mountains\mountains_37.jpeg,310,162
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0CjORlWz8VbnHrWaOBRt64oDWtpku_hP7jQ&s,image_dataset\mountains\mountains_38.jpeg,316,160
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDqWqfHSvYnKqFUgCXntlMkhw5FH8SNlrvAQ&s,image_dataset\mountains\mountains_39.jpeg,259,194
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtM9sXckYLWvv0_0DOoZaLWG4YxrsFNQ3HDg&s,image_dataset\mountains\mountains_40.jpeg,255,198
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7LFOEgAyThkLRHyCd_PmHRzgR_za1YD4f2Q&s,image_dataset\mountains\mountains_41.jpeg,284,177
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlPZll-aOXs_PkqrLel6sCYh8sd_CyavR1Dg&s,image_dataset\mountains\mountains_42.jpeg,402,125
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQC_ovpvKyZayEmkZAPydfExWOserFYiJxZTA&s,image_dataset\mountains\mountains_43.jpeg,259,194
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtn2Dri3kKWlJTWWrYxmFk_py6vPapzzNVwQ&s,image_dataset\mountains\mountains_44.jpeg,300,168
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCYTwU_R1A7W5f1tK6wFmlg79WMtkMZe-vMQ&s,image_dataset\mountains\mountains_45.jpeg,279,181
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQawOAtNXjmBMwvhkIcbIZ6inuH5_NRo0Qq3g&s,image_dataset\mountains\mountains_46.jpeg,275,183
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQoHzSyCyn59rewTcFazomwMfc4N5G40XtbQ&s,image_dataset\mountains\mountains_47.jpeg,310,162
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEsSE8mWW4x1yxmoHsANJLaVzjAnBzh4gkRw&s,image_dataset\mountains\mountains_48.jpeg,389,129
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpiiq3bqoPsPXQNibo6MtTPZT_12AAOTf5hA&s,image_dataset\mountains\mountains_49.jpeg,300,168
mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLPS4BkxhwCUFXIP7i2psP7295AfBHEFNdzw&s,image_dataset\mountains\mountains_50.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR89ZP1ildVDfPWv9aTD4IZeIV1sqj1yNAMBJMRlk22_CzvocmQ7r4M-69x&s,image_dataset\beaches\beaches_1.jpeg,46,57
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5ftA5zszrZei-mRPo_6Wg-sc0FF0MIz29Lwu6HU0e9CpfYn5NNLh_sfcK&s,image_dataset\beaches\beaches_2.jpeg,46,57
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx2rRy-bSXQXx0DuSEzAEA6IknG3sacvDtWQ&s,image_dataset\beaches\beaches_3.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTeagJU8qHxkvwsPPlzE7zrncnsIhx2zXd_A&s,image_dataset\beaches\beaches_4.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRzLx-AoLFac4gQEbgk2AmHR46tPvT_CQBSA&s,image_dataset\beaches\beaches_5.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRO_fdv1WPLk97WOO0eBbtWeU9g2Weqns4aPA&s,image_dataset\beaches\beaches_6.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaz10ASd0iKX7gn8iTDh7XwJ24NsgaZaN8sA&s,image_dataset\beaches\beaches_7.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBdjLscw6yjHzCKtTQQFpAhqUXGNSySJWxCg&s,image_dataset\beaches\beaches_8.jpeg,279,181
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS31ghQaPIPwiK2a3D9Y2rqSnGRvSabgHBAlg&s,image_dataset\beaches\beaches_9.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCTSXwgtRm5AAhbEdFfOstCZiBYw7ViNiDRg&s,image_dataset\beaches\beaches_10.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQP_PSRn4kYglzH52Q5gHx0c20iVxIxJeDo7g&s,image_dataset\beaches\beaches_11.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKHOyRVrXfi7aveBi_AeEP-XOnH9hr03roEw&s,image_dataset\beaches\beaches_12.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSf4ecU-XBOtry0hy-VW_kkj8GHVPh5o6hnEw&s,image_dataset\beaches\beaches_13.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3ylp8bXoKDl3bADdiPku2BqpCcB17JwaDPw&s,image_dataset\beaches\beaches_14.jpeg,225,225
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwp376FuLke8B7gzGNEdqWBQHcyFG97kTKFw&s,image_dataset\beaches\beaches_15.jpeg,304,166
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvTPv82XfI-FT12YQVKPIjJ05u3nMPDRoaSA&s,image_dataset\beaches\beaches_16.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2VW-xXqqqNLTCBMVJfFdN3aYBU0JAVKxCcA&s,image_dataset\beaches\beaches_17.jpeg,400,126
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShYTSw11DxaRCVEq8PBMyjxnl_7ltKhM1WNQ&s,image_dataset\beaches\beaches_18.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLljE6unz6-iBp067jt5Wrt33QeixPerzPHg&s,image_dataset\beaches\beaches_19.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5Z3OzB84TZcpwYfs6Bv9_yzJZ-UenFE0MSg&s,image_dataset\beaches\beaches_20.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdIJQNVPLMiQWiY8J9fzyoM_h89tFeyE0lYw&s,image_dataset\beaches\beaches_21.jpeg,293,172
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdd2mRQUbvnhuUxjovLW_lPcMgWlV2xzAxUg&s,image_dataset\beaches\beaches_22.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ17ZP3wzv9YpUadticfM_A7yZSbMfSiEqboQ&s,image_dataset\beaches\beaches_23.jpeg,299,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJKJC-JFnhTpDLOURicdSU_KIrVzC7SXEDMg&s,image_dataset\beaches\beaches_24.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrhS7rfhIFpcEm3HN0wRo8tJHedhmv50WYJjvS2Znf_qYjX1U9pbSr&s=0,image_dataset\beaches\beaches_25.jpeg,50,50
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7kDoPEhCihroYV0xDS93eRKEICyJoIkN4eaaBD6El&s=0,image_dataset\beaches\beaches_26.jpeg,50,50
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBKfsGobY17CYmv-HK-Dx84SVFrmJTqjYBv-OZoQ1O3ik2LNCYMYw8&s=0,image_dataset\beaches\beaches_27.jpeg,50,50
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5G6ukijg2c6M8zC-M5ZcRga_dFacexaqYTQ&s,image_dataset\beaches\beaches_28.jpeg,338,149
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQeEzBKC_ND3ZlqhQhkmy54AOSZLZZDo1doQ&s,image_dataset\beaches\beaches_29.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTjKNlfswfDzQtBmIwelhTv1zbcNZEbvQTeA&s,image_dataset\beaches\beaches_30.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJHJprBckV7md8oDQ2ENbxFMeyBw-W-97fKA&s,image_dataset\beaches\beaches_31.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdH9lMnKkWrOYSQexHmDsVfph4-p0FhBSCTg&s,image_dataset\beaches\beaches_32.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_jN0rQ6hwL4KleR7LMB0ICSA9WAAj1L6e5Q&s,image_dataset\beaches\beaches_33.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGMnQvgSAl0uc4xEhV-ztnck8G07P_LfzFUQ&s,image_dataset\beaches\beaches_34.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHn2r9VLBVfjrkICOLQxBwrPRzwqAs2UoeBg&s,image_dataset\beaches\beaches_35.jpeg,284,177
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_3Tky9TBlmtEhqErvaLeYbQkAEYF-3-YfXQ&s,image_dataset\beaches\beaches_36.jpeg,288,175
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPU171Tldu1OacO8baA_IIhp4yJPIvAWExew&s,image_dataset\beaches\beaches_37.jpeg,201,251
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9DDUDrExhSav1H0PUprUYqW-a2r-CfVVovg&s,image_dataset\beaches\beaches_38.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeK0TJpCPG2tvmweBbvU92SK2lz_XZvy1ZFw&s,image_dataset\beaches\beaches_39.jpeg,410,123
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx_AXciAPfCH-2nLYkhuO7WdRCiEE31-4ezA&s,image_dataset\beaches\beaches_40.jpeg,326,155
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9aq2ZtZeBA_tNWKKZucK7E8MsfHeFSHZIyw&s,image_dataset\beaches\beaches_41.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1TxFrGBFNHVkcXnZsW1IqPZwEjdl9Az-49A&s,image_dataset\beaches\beaches_42.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkLtaH8EpyNM26fxkxwFYwFAUVrgO-w_hyLg&s,image_dataset\beaches\beaches_43.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLgUQal2JezN4CLflOpFk7R9Fyl33rB-DWOA&s,image_dataset\beaches\beaches_44.jpeg,259,194
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBP2XfNczOwwhjijfMkP-3AlhLNBa0PNA5sQ&s,image_dataset\beaches\beaches_45.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7bVRLG0eO3BwcfFAZaWIPWRVAjF0yPS-syQ&s,image_dataset\beaches\beaches_46.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrRYnj_pLy-uVuAbX3Dw0pPGJDvxn6vvgPPg&s,image_dataset\beaches\beaches_47.jpeg,201,251
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1J3ZVnY1lCs3Z3P8J8voYktVSheu9UA3OLA&s,image_dataset\beaches\beaches_48.jpeg,300,168
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIX5PJNjTc29Y3maMIgC1Jf1gCc6w4LprPjg&s,image_dataset\beaches\beaches_49.jpeg,275,183
beaches,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5nq93IyfezC6mUBPSJjT7LqtFgbkqaHnrNA&s,image_dataset\beaches\beaches_50.jpeg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrMtL2l1goW1AFo2qjRvMde0MRfXAgNImNwe--N8ezaSLN3m_1DbBcn2vm&s,image_dataset\flowers\flowers_1.jpeg,46,54
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWzBUchNOVPrGbZlovl-eNfSSMrkQlTA67l6mWMIi9q1jqslsbxtxueQbF&s,image_dataset\flowers\flowers_2.jpeg,46,82
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4Jg8uJvLEJdTxEp0kC7X_MoSQTboQ9gu7ZZ7J1Gaqmr1T1q876BFZbIh0&s,image_dataset\flowers\flowers_3.jpeg,69,46
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdVzOEWajvO7eqiTo03mNbSNOoeVkbdLciRg&s,image_dataset\flowers\flowers_4.jpeg,318,159
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREuKzxc_XTJOF4sUTyCm54JQvSVTjDyyc5Hg&s,image_dataset\flowers\flowers_5.jpeg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSWrdipUSMqZcpg-zRcEhCfcOeFPkd3_2QSg&s,image_dataset\flowers\flowers_6.jpeg,275,183
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZlD1H8riV1UhxkMKBwNhoV1K98E6UVEUVTQ&s,image_dataset\flowers\flowers_7.jpeg,184,273
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2S_s3aCgnczCoHQeUMJvd3sdmDS6Z6f-Mxg&s,image_dataset\flowers\flowers_8.jpeg,275,183
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnVjtM2EglIZoW3J4ecy04htqLMqYezjHUGw&s,image_dataset\flowers\flowers_9.jpeg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5AM-Iw16HBVBSF3J9Jao-cDIv188vfhz8ww&s,image_dataset\flowers\flowers_10.jpeg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_ACb41KmyHUZSl8IaHF5npWKPhH94j1PYLA&s,image_dataset\flowers\flowers_11.jpeg,259,194
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQm5ux0wtRHm9q7nQDlbsPqQnIaQB2ZO2cX7Q&s,image_dataset\flowers\flowers_12.jpeg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIemdTHyUSkiRheM8XGWQxItTjK4YQjbkRDA&s,image_dataset\flowers\flowers_13.jpeg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRETFFhh-YHOn9tsOchKWBEHBL7X2XQspZcXg&s,image_dataset\flowers\flowers_14.jpeg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX3VMfcRU2tN3b8rlqaZcJlJnwK-Qd3gAExw&s,image_dataset\flowers\flowers_15.jpeg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSz58MtTRtNKnn20EYCo3ObHT2LuwVlf8Y8og&s,image_dataset\flowers\flowers_16.jpeg,183,275
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRS1vp5MxxAQcEJPRqPyZD3WqyXEei_ZuIA_A&s,image_dataset\flowers\flowers_17.jpeg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkPhDYtOWM7YMBd9wvhE4kMKOzerhFfVj-VA&s,image_dataset\flowers\flowers_18.jpeg,284,177
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxiZ8DJBuEDQB5EagoiKFbcyl4xr86efS3FA&s,image_dataset\flowers\flowers_19.jpeg,294,171
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6fxShNV8ldRORSMiCH0wrl-y-9HvJ3H7hpA&s,image_dataset\flowers\flowers_20.jpeg,168,300
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaphAvTpJ06fQT6NFpuQUrnA8XC0wZQyqDxKsBpfxv3BpR1RMIiqDv&s=0,image_dataset\flowers\flowers_21.jpeg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuR7SSLZUrTHiN1hDw58PCfkxqiusCvMFmHsgehIkv&s=0,image_dataset\flowers\flowers_22.jpeg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkDL5tkioXuty1DhLBrazkraVhiRXv9lVJ_OK_IJdN&s=0,image_dataset\flowers\flowers_23.jpeg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWDWcTRuhBD36nui7Ydvei34mbLoX36UkhLg&s,image_dataset\flowers\flowers_24.jpeg,224,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGBysEed7l6EGABBGVFUehghYRu_fEf_CMHA&s,image_dataset\flowers\flowers_25.jpeg,259,195
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1yOZP6RK7zxjEXq2Kystr--epIbfUQYrnRA&s,image_dataset\flowers\flowers_26.jpeg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8EWeSxpdaLucY386j7n5L1In_Txl3dnCkvQ&s,image_dataset\flowers\flowers_27.jpeg,183,275
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuIrtcrONvcWI7c7xJ9OGxAOdkQsUWAsqqog&s,image_dataset\flowers\flowers_28.jpeg,275,183
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM79r6eSRPNiklnNIlYe1ugCmPFuSNdjgiPw&s,image_dataset\flowers\flowers_29.jpeg,183,275
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTCU9HKI4QkwoWn57zrRqC7n59YzfDNoxuxw&s,image_dataset\flowers\flowers_30.jpeg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHxsNQHxgv_vuz9ekfKuqWTONNelT9DmoB0A&s,image_dataset\flowers\flowers_31.jpeg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO8J3n4vuWN8Gm_hFroQ9Rm-IDzw9msj8AYQ&s,image_dataset\flowers\flowers_32.jpeg,275,183
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRm123OPurIBSIXBVQefrc2Jb1XR7uzm52neA&s,image_dataset\flowers\flowers_33.jpeg,267,189
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbHPF0oDbhI0pyfIdm5Y-RozcufX9NNFZIGg&s,image_dataset\flowers\flowers_34.jpeg,184,274
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiF62zw8lww8g2JY2X24wf4PTnOZ4CnGqeLQ&s,image_dataset\flowers\flowers_35.jpeg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqYJDsTslSsGoywXfanRoV5hHBfxc0Q3sOCQ&s,image_dataset\flowers\flowers_36.jpeg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToknVufmNU6lKI7NP-dtMwthywZxRD_2OP2w&s,image_dataset\flowers\flowers_37.jpeg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6jSFdafZNr0ZnhApQ-TiVbzAjxdrkWjMRww&s,image_dataset\flowers\flowers_38.jpeg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyxq-8nnhHTdZOhnEcgKQ8jBSEAIB_d9Kszg&s,image_dataset\flowers\flowers_39.jpeg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPnBbj_yM65EUjsRb9FvZSG9JOg-A_4ToMJQ&s,image_dataset\flowers\flowers_40.jpeg,168,300
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS88xO-1n7bQ1gdtOhl_a99yiC9hIAinFoW0w&s,image_dataset\flowers\flowers_41.jpeg,259,194
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvyjzBaGb1W6ao3Fz-ClN_GrCeDQ5p6TDjag&s,image_dataset\flowers\flowers_42.jpeg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaM5KCX0QPWe_nlnVqbAc7MFXpuO8tw0Clhw&s,image_dataset\flowers\flowers_43.jpeg,224,224
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR77xGIoe-cYX-PqEJ2_IzwLgUv9O5twcteOg&s,image_dataset\flowers\flowers_44.jpeg,285,177
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxNtUZfHaolhDzkz_tObMOsFlELhynjTwMJw&s,image_dataset\flowers\flowers_45.jpeg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzUIZBBZUAb2_Jha6JTLDj_6qxUgc4IuJVFQ&s,image_dataset\flowers\flowers_46.jpeg,342,147
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIAaY5TU_v_fnrNPZVahs-TFOAV0CMarYktA&s,image_dataset\flowers\flowers_47.jpeg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfYzcD5I_JrReAHnOajySNEXLL65jCgeZMxyXo9KgT&s=0,image_dataset\flowers\flowers_48.jpeg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_2HUKI1C5v6lA8mCIn8g-FZ-X4trJMi4s1wYqFNbLzSZ3u1EWJu32&s=0,image_dataset\flowers\flowers_49.jpeg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSd8ADHkmPVMl8Mhr5K_Hn7halav7YVHSd9yQz2FtEN&s=0,image_dataset\flowers\flowers_50.jpeg,50,50
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHjH7s4AehTY7Gm0lJu3of7tW2-sKpb_4KKQ2y0gQjReNdhF-dpFSJi1E9&s,image_dataset\fruits\fruits_1.jpeg,46,46
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLQFs2ejzp4UJxYElsKtcpmiVbrPfkYv84dr8ocm14xQXTPkX44hylBM4k&s,image_dataset\fruits\fruits_2.jpeg,69,46
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4Z8XJq857uFdYXKXgUEQ1ZlT03Pe6e__bJn9bUJHmz4ZEMVgJnbb0NDmL&s,image_dataset\fruits\fruits_3.jpeg,82,46
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRV_vg42c7fxCAyTjAWTkatPZSNAPZfW5TrXg&s,image_dataset\fruits\fruits_4.jpeg,246,205
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBsLiyvQAyzp3INNPWnWCbwFje_77c-rIdtw&s,image_dataset\fruits\fruits_5.jpeg,300,168
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmFP2n_nogMiQm24-g53ON7yZq-KCjgnzLlw&s,image_dataset\fruits\fruits_6.jpeg,317,159
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTskHKx1fjHXQhFBg8SfLgRmB-8lOdK9Lr_Qg&s,image_dataset\fruits\fruits_7.jpeg,281,179
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOQTNhZcoN8l3NAWPC6S9hFqJogU41pbAZZw&s,image_dataset\fruits\fruits_8.jpeg,300,168
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8cdUyh1Ibq34IxmIkaFQA_4EsbHqbgOr1wQ&s,image_dataset\fruits\fruits_9.jpeg,305,165
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2EkH1m0E1d8m_jiZS6TrdzuaWvIdV9ovxlg&s,image_dataset\fruits\fruits_10.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIVWQN81yV6-ixRCFp3Wrg4MaI_YsgWUhJMQ&s,image_dataset\fruits\fruits_11.jpeg,273,184
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQk4TiYf0OjDqNwwtQrIYWOYDL4lgZr7Ay9zg&s,image_dataset\fruits\fruits_12.jpeg,225,225
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRw8BWbnCpmG5MrXcMnJs7j1IC_CNnuSPw8A&s,image_dataset\fruits\fruits_13.jpeg,300,168
